Date,Customer ID,Order ID,Order Amount,Marketing Campaign,Product Launch,City,Payment Method,Customer Segment,Sales Representative,Discount Applied
5/1/2022 13:47,8964,1080907,1023.13,Email Promo,No,Portland,Credit Card,New Customer,Thomas Turner,No
8/5/2021 19:19,417,8753069,108.39,Holiday Campaign,Yes,Detroit,Credit Card,Regular Customer,Ashley Perez,No
7/28/2021 11:37,73788346,16249,1577.36,Summer Sale,No,San Diego,Cash,High-Value Customer,Jessica Jackson,No
7/9/2022 3:29,13575254,621205220,1118.7,Holiday Campaign,Yes,Seattle,Cash,Loyal Customer,George Harris,No
6/26/2023 21:34,778712846,7196,1135.4,Email Promo,Yes,Milwaukee,PayPal,Loyal Customer,Jessica Jackson,No
9/13/2021 14:26,4243005,37,1185.69,Email Promo,Yes,Denver,Credit Card,High-Value Customer,Thomas Turner,No
7/27/2022 11:20,236,46407,13.82,Holiday Campaign,No,Louisville,Cash,High-Value Customer,Robert Lee,Yes
7/30/2023 1:47,41701837,8097319,253.89,Email Promo,Yes,Indianapolis,Cash,Loyal Customer,Michael Wilson,No
9/22/2021 13:29,63925,13188,1871.63,Summer Sale,No,Philadelphia,PayPal,Loyal Customer,Donna Brooks,No
5/9/2021 19:45,594,972,438.07,Summer Sale,Yes,Philadelphia,PayPal,Loyal Customer,Mary Johnson,No
12/26/2020 15:57,901442,331,1929.84,Holiday Campaign,No,Oklahoma City,PayPal,High-Value Customer,Joseph Martin,No
7/20/2022 19:25,2626816,20,1062.48,Holiday Campaign,Yes,Washington,PayPal,Loyal Customer,Susan Harris,No
1/13/2022 20:25,57,65,1231.74,Holiday Campaign,Yes,Fort Worth,PayPal,New Customer,Patricia Miller,No
11/21/2023 10:33,45620150,90065,1523.256,Summer Sale,Yes,Austin,Credit Card,High-Value Customer,James Brown,No
5/30/2023 2:25,1966100,364552,88.51,Email Promo,No,Denver,Credit Card,High-Value Customer,Karen Lewis,Yes
6/26/2021 17:12,697802,284,1266.41,Referral,No,Las Vegas,Cash,New Customer,Richard White,No
2/20/2023 0:58,984015069,82897375,2025.012,Email Promo,No,Los Angeles,Credit Card,Loyal Customer,Thomas Turner,No
7/15/2020 8:34,258,54717,269.604,Holiday Campaign,Yes,Oklahoma City,Credit Card,High-Value Customer,George Harris,No
12/27/2020 17:44,5473255,161,2184.948,Referral,Yes,Nashville,Credit Card,Regular Customer,Betty Martinez,No
3/7/2021 16:57,51,97659405,1486.34,Summer Sale,Yes,Washington,PayPal,Loyal Customer,Margaret Young,No
11/4/2021 0:22,994954,197,2218.872,Email Promo,Yes,San Jose,Credit Card,New Customer,Kenneth Nelson,No
6/8/2022 12:40,53514159,122410,1145.55,Summer Sale,No,Philadelphia,Cash,Regular Customer,Richard White,No
4/19/2022 8:30,515369,70,379.15,Summer Sale,No,San Jose,Cash,Loyal Customer,James Brown,No
6/6/2021 11:51,13,481,378.08,Referral,No,San Diego,Credit Card,New Customer,Elizabeth Davis,No
11/4/2022 22:03,7283712,77437,2290.248,Email Promo,No,New York,Cash,Loyal Customer,Joseph Martin,No
11/23/2020 17:11,9104848,3070062,1240.152,Holiday Campaign,No,Washington,Credit Card,New Customer,Paul Rodriguez,No
1/11/2022 19:45,475039952,37562,1577.964,Holiday Campaign,No,Phoenix,PayPal,New Customer,James Brown,No
5/11/2023 21:09,26286,71,709.14,Holiday Campaign,No,Dallas,Cash,New Customer,Donna Brooks,No
9/6/2022 10:33,1875357,6905,180.53,Referral,No,Jacksonville,PayPal,New Customer,Mary Johnson,No
6/13/2023 18:51,76276,190,616.45,Holiday Campaign,No,Nashville,Credit Card,High-Value Customer,Dorothy King,No
10/20/2023 13:36,91254636,3279,1239.93,Email Promo,Yes,Memphis,Credit Card,New Customer,Sandra Adams,No
11/12/2022 11:24,7366,631,2035.236,Email Promo,No,Boston,Credit Card,Loyal Customer,George Harris,No
3/19/2022 20:44,84,400,1492.245,Referral,No,Boston,PayPal,Loyal Customer,Lisa Garcia,No
1/16/2023 7:16,673,96880,220.428,Referral,Yes,San Francisco,Credit Card,New Customer,Mary Johnson,No
11/15/2022 2:53,199,99351,1213.992,Referral,Yes,Los Angeles,Credit Card,New Customer,Kenneth Nelson,No
8/9/2021 16:40,88785407,1802393,248.27,Summer Sale,Yes,Louisville,Credit Card,Regular Customer,Richard White,No
11/7/2023 12:36,81,93832248,196.752,Holiday Campaign,No,New York,Credit Card,New Customer,Paul Rodriguez,No
11/11/2022 17:50,186,6929165,1036.428,Email Promo,No,Denver,Cash,High-Value Customer,John Smith,No
11/28/2023 2:28,45,6878,1626.5448,Email Promo,No,San Antonio,PayPal,Loyal Customer,Kenneth Nelson,No
7/17/2020 6:00,906429204,3173921,540.87,Referral,Yes,Baltimore,PayPal,New Customer,James Brown,No
10/23/2021 16:50,21693,85466777,1887.38,Holiday Campaign,Yes,Seattle,Cash,High-Value Customer,Edward Torres,No
8/11/2020 0:02,6333,88,547.75,Holiday Campaign,No,San Francisco,Cash,Loyal Customer,Thomas Turner,No
5/16/2023 9:37,62724,5238082,1293.46,Holiday Campaign,No,Louisville,Cash,New Customer,Sandra Adams,No
9/12/2021 22:44,357585628,26340566,377.55,Referral,No,Dallas,Credit Card,New Customer,Kenneth Nelson,No
3/13/2023 15:55,734,114339,1180.287,Summer Sale,No,Milwaukee,Credit Card,Regular Customer,Sandra Adams,No
3/6/2021 17:34,645219208,295840,1252.63,Email Promo,No,San Jose,PayPal,New Customer,Donna Brooks,No
9/13/2021 9:28,6752,602686,452.08,Email Promo,No,Nashville,PayPal,Loyal Customer,Donna Brooks,No
12/19/2022 23:50,34,41069,2170.08,Email Promo,Yes,Louisville,Cash,Regular Customer,Linda Clark,No
11/6/2022 18:54,97086,33839,2269.2,Summer Sale,No,Memphis,Credit Card,New Customer,Elizabeth Davis,No
12/19/2022 2:44,7376,9564179,595.392,Summer Sale,No,Los Angeles,Cash,Regular Customer,Margaret Young,No
11/1/2021 4:48,879994891,431072452,368.34,Summer Sale,No,Nashville,Credit Card,Loyal Customer,Robert Lee,No
12/22/2020 19:22,21088737,6897,151.404,Email Promo,Yes,Austin,PayPal,Regular Customer,William Taylor,No
9/2/2020 0:10,75045325,489084,215.36,Referral,No,San Francisco,Cash,Loyal Customer,Joseph Martin,No
2/15/2022 17:03,59005,8160863,335.256,Holiday Campaign,Yes,Jacksonville,Credit Card,New Customer,David Hall,No
9/15/2021 15:41,609151182,954262210,203.68,Referral,Yes,Las Vegas,PayPal,High-Value Customer,Daniel Scott,No
7/26/2023 2:34,688430154,6057,98.87,Email Promo,Yes,Las Vegas,Cash,New Customer,Margaret Young,Yes
7/12/2023 22:09,549095248,968,1286.97,Email Promo,No,San Antonio,Credit Card,High-Value Customer,Nancy Moore,No
2/8/2022 18:45,85319,32170936,568.776,Referral,No,Nashville,PayPal,Regular Customer,Margaret Young,No
9/21/2020 16:24,31021,44268,388.51,Referral,Yes,Detroit,PayPal,Loyal Customer,James Brown,No
12/2/2023 3:43,256131,23404,408.96,Holiday Campaign,Yes,Seattle,Credit Card,New Customer,Charles Anderson,No
6/23/2023 5:14,895047444,536,1343.13,Summer Sale,No,Baltimore,PayPal,Regular Customer,Mark Walker,No
7/24/2022 4:22,1214,9268442,990.14,Referral,No,New York,Credit Card,New Customer,Donna Brooks,No
11/4/2021 5:58,6362695,9110413,1476.516,Holiday Campaign,No,Indianapolis,Cash,New Customer,Jessica Jackson,No
12/28/2022 12:57,98,8055,1221.432,Holiday Campaign,No,Baltimore,PayPal,Loyal Customer,Kenneth Nelson,No
2/5/2022 8:12,254230,89040204,319.086,Summer Sale,Yes,Las Vegas,PayPal,New Customer,Nancy Moore,No
10/19/2021 21:32,287457,99900457,1035.8,Summer Sale,Yes,Indianapolis,Cash,Loyal Customer,Thomas Turner,No
1/1/2020 3:31,131721,8771167,768.828,Summer Sale,No,Fort Worth,Cash,Regular Customer,John Smith,No
4/2/2020 3:20,966566,338,1002.54,Referral,Yes,Charlotte,Credit Card,Loyal Customer,Donna Brooks,No
9/26/2020 14:27,980110505,12,380.06,Referral,Yes,Boston,Cash,High-Value Customer,Mark Walker,No
8/31/2020 22:48,397719,508,243.73,Email Promo,No,Detroit,Credit Card,New Customer,Dorothy King,No
9/10/2023 3:43,95068,838075798,1265.07,Email Promo,No,Jacksonville,PayPal,Regular Customer,Margaret Young,No
6/11/2021 2:38,89,25,1420.29,Holiday Campaign,Yes,Nashville,PayPal,Regular Customer,Margaret Young,No
12/23/2020 17:24,15711671,954712,51.84,Holiday Campaign,Yes,Phoenix,Cash,Loyal Customer,Dorothy King,Yes
2/17/2020 19:13,45363293,70030672,1544.052,Holiday Campaign,Yes,Indianapolis,Credit Card,Regular Customer,Richard White,No
11/19/2020 0:03,87220660,976672424,617.508,Email Promo,Yes,Chicago,Cash,Loyal Customer,Lisa Garcia,No
3/17/2023 14:12,873053474,3552,660.32,Summer Sale,No,San Antonio,Cash,New Customer,Linda Clark,No
1/27/2023 23:53,5645,359023298,113.82,Referral,Yes,Dallas,Credit Card,High-Value Customer,Betty Martinez,No
12/4/2022 22:24,98174,639363,1182.156,Summer Sale,No,Washington,PayPal,High-Value Customer,Michael Wilson,No
8/13/2023 9:59,71820,6891,1785.37,Holiday Campaign,Yes,Nashville,Credit Card,High-Value Customer,Daniel Scott,No
5/21/2021 6:32,5549352,5607,1588.87,Summer Sale,Yes,Chicago,Credit Card,Regular Customer,Susan Harris,No
3/19/2021 15:17,48535,629,1044.189,Referral,No,New York,Cash,Loyal Customer,Michael Wilson,No
5/12/2021 14:23,9853859,1406,18.26,Email Promo,No,New York,Credit Card,Regular Customer,Patricia Miller,Yes
7/30/2023 17:26,79958,995,1066.25,Summer Sale,Yes,Phoenix,PayPal,Loyal Customer,Patricia Miller,No
10/7/2022 13:37,180,4494090,1950.04,Summer Sale,Yes,Nashville,PayPal,New Customer,Betty Martinez,No
6/29/2023 5:04,5743013,756376,1639.737,Summer Sale,Yes,Jacksonville,Cash,High-Value Customer,Mark Walker,No
12/4/2023 10:26,852,139904610,599.16,Email Promo,Yes,Fort Worth,Cash,High-Value Customer,Ashley Perez,No
9/9/2023 2:35,21,30950,1279.18,Summer Sale,No,Oklahoma City,PayPal,New Customer,Daniel Scott,No
7/9/2023 18:37,29893239,32948,817.72,Summer Sale,No,Memphis,Cash,Loyal Customer,Jessica Jackson,No
1/2/2022 19:18,729,13737,1060.6464,Holiday Campaign,No,Indianapolis,Credit Card,New Customer,Jessica Jackson,No
1/20/2023 12:09,41369,83848,1812.834,Email Promo,No,Milwaukee,Credit Card,Loyal Customer,Lisa Garcia,No
9/4/2021 14:31,2129925,79190,1754.757,Holiday Campaign,No,Columbus,Cash,Loyal Customer,Karen Lewis,No
8/26/2022 18:01,8913381,936872,1901.34,Summer Sale,No,Phoenix,Cash,Regular Customer,Lisa Garcia,No
7/27/2020 21:40,499362,99,1240.69,Holiday Campaign,No,San Jose,Credit Card,High-Value Customer,Thomas Turner,No
11/9/2023 8:32,843100794,915179,949.248,Summer Sale,No,Columbus,Credit Card,New Customer,Ashley Perez,No
7/10/2022 16:58,182343,174097,1267.8,Summer Sale,No,Las Vegas,Cash,New Customer,George Harris,No
8/26/2023 15:20,799641,58589617,1419.58,Referral,Yes,New York,Cash,High-Value Customer,Mark Walker,No
8/22/2022 10:47,62306433,8278,1031.031,Referral,No,Denver,Cash,New Customer,Michael Wilson,No
2/12/2023 3:01,99264,47684,399.78,Referral,No,Washington,PayPal,Regular Customer,Betty Martinez,No
9/18/2020 17:08,905,6050297,610.65,Holiday Campaign,Yes,Seattle,Credit Card,Loyal Customer,Carol Hall,No
6/12/2023 14:21,883394,877,1196.63,Summer Sale,No,Las Vegas,PayPal,New Customer,Steven Wright,No
7/22/2021 14:44,570759,4856101,25.98,Holiday Campaign,Yes,Austin,Credit Card,New Customer,Lisa Garcia,Yes
11/13/2020 18:48,8543819,97885,1114.596,Email Promo,Yes,Columbus,Credit Card,Loyal Customer,Mark Walker,No
11/16/2023 21:14,93737,3893839,1343.208,Email Promo,Yes,Los Angeles,Credit Card,High-Value Customer,William Taylor,No
12/14/2022 14:39,376488,9909955,348.816,Summer Sale,Yes,Indianapolis,PayPal,Loyal Customer,Paul Rodriguez,No
4/6/2023 1:38,464,566,779.409,Summer Sale,No,Las Vegas,PayPal,Regular Customer,Betty Martinez,No
7/1/2020 17:38,1222754,9882,769.81,Referral,Yes,Louisville,Credit Card,Loyal Customer,Nancy Moore,No
12/24/2020 2:40,1555798,97746228,1221.792,Email Promo,No,Las Vegas,Cash,Loyal Customer,Lisa Garcia,No
6/21/2021 10:03,44097,951,1689.21,Summer Sale,No,Philadelphia,PayPal,New Customer,Mark Walker,No
5/2/2021 22:34,3128,76,970.75,Email Promo,Yes,San Antonio,Credit Card,New Customer,Robert Lee,No
11/11/2021 18:45,8527137,334248758,1454.844,Referral,Yes,San Antonio,Cash,New Customer,Edward Torres,No
8/22/2023 0:22,95599940,620271685,1693.854,Referral,Yes,Dallas,PayPal,High-Value Customer,Lisa Garcia,No
10/29/2021 20:20,3665,43689,109.96,Summer Sale,No,Phoenix,Cash,New Customer,Thomas Turner,No
7/29/2020 23:09,438904,10201027,1702.72,Summer Sale,No,Portland,Credit Card,High-Value Customer,Charles Anderson,No
12/3/2023 2:13,84274,668,1119.924,Summer Sale,Yes,Jacksonville,Credit Card,Loyal Customer,Brian Mitchell,No
1/4/2022 19:35,5208,8496952,969.7644,Summer Sale,Yes,Las Vegas,Credit Card,New Customer,Susan Harris,No
10/30/2020 0:45,62540,449000021,1456.53,Email Promo,Yes,Phoenix,PayPal,High-Value Customer,Joseph Martin,No
11/17/2021 16:15,770,45627,463.596,Summer Sale,No,New York,Cash,New Customer,Mary Johnson,No
6/14/2021 3:00,1939665,460,925.43,Email Promo,Yes,Chicago,Cash,High-Value Customer,Daniel Scott,No
3/6/2020 2:09,12833,362,242.77,Summer Sale,Yes,Las Vegas,Credit Card,New Customer,Brian Mitchell,No
11/9/2023 13:34,8893852,83163561,155.3796,Email Promo,No,Los Angeles,Cash,Regular Customer,Edward Torres,No
7/31/2020 18:16,5030074,6055,181.86,Summer Sale,No,New York,Cash,Regular Customer,Margaret Young,No
7/26/2021 12:24,100483,75341,921.89,Holiday Campaign,Yes,Baltimore,Credit Card,High-Value Customer,Linda Clark,No
7/28/2020 5:39,96297333,925,906.039,Referral,Yes,Washington,Cash,High-Value Customer,Joseph Martin,No
12/17/2022 7:41,5375,763629034,71.76,Referral,No,Baltimore,Cash,High-Value Customer,Sandra Adams,Yes
11/26/2021 1:22,707941696,862998,1663.9452,Email Promo,Yes,Philadelphia,Cash,Loyal Customer,Edward Torres,No
7/21/2023 12:06,9323,501295,326.52,Email Promo,Yes,San Antonio,Credit Card,High-Value Customer,Patricia Miller,No
6/10/2023 17:33,109206255,3680,1698.35,Referral,Yes,Philadelphia,Cash,High-Value Customer,Sandra Adams,No
5/26/2020 12:16,60078808,509304499,511.119,Referral,Yes,Memphis,Credit Card,High-Value Customer,William Taylor,No
12/7/2021 8:54,638983,66583693,754.608,Referral,Yes,Seattle,PayPal,High-Value Customer,Betty Martinez,No
3/10/2022 21:34,9119,850,1717.67,Email Promo,Yes,Indianapolis,Cash,Loyal Customer,Jessica Jackson,No
2/22/2021 17:10,57993,25657406,1185.444,Summer Sale,No,Fort Worth,Credit Card,High-Value Customer,Lisa Garcia,No
11/21/2022 4:08,76342411,540050,1416.1716,Email Promo,No,New York,Credit Card,High-Value Customer,Patricia Miller,No
5/18/2021 22:27,4074720,72602,1717.24,Referral,No,Las Vegas,PayPal,Loyal Customer,Steven Wright,No
9/29/2022 7:17,4630,752859,1867.87,Referral,No,New York,Credit Card,New Customer,James Brown,No
2/5/2020 8:57,871,63986425,1146.168,Holiday Campaign,No,New York,PayPal,New Customer,Linda Clark,No
9/1/2021 13:04,5917,384,11.39,Summer Sale,Yes,Louisville,Cash,High-Value Customer,Donna Brooks,Yes
1/19/2020 0:35,195846827,93522,68.5908,Holiday Campaign,Yes,Charlotte,PayPal,Regular Customer,Ashley Perez,Yes
2/13/2023 15:29,93159,4449513,551.568,Referral,No,Indianapolis,Cash,High-Value Customer,Donna Brooks,No
8/25/2022 1:04,30658,892029378,1893.89,Email Promo,Yes,Baltimore,Cash,High-Value Customer,Joseph Martin,No
2/12/2020 18:52,433372355,2886239,1574.448,Holiday Campaign,Yes,New York,Cash,High-Value Customer,Susan Harris,No
6/5/2022 15:57,192,850607,1240.65,Summer Sale,No,Memphis,PayPal,High-Value Customer,Thomas Turner,No
9/12/2022 2:26,557,1916,787.95,Summer Sale,Yes,Memphis,Cash,High-Value Customer,Mary Johnson,No
3/1/2023 23:35,8856,8749,1281.77,Email Promo,Yes,Chicago,PayPal,Regular Customer,Lisa Garcia,No
1/12/2023 1:25,64,44367466,1811.9592,Holiday Campaign,Yes,Portland,PayPal,High-Value Customer,Paul Rodriguez,No
10/23/2020 16:37,4670,122,19.41,Referral,Yes,Louisville,Cash,New Customer,Patricia Miller,Yes
1/1/2021 10:44,6192863,34330,2037.588,Referral,No,San Jose,PayPal,New Customer,Michael Wilson,No
11/5/2021 9:34,695244680,8154528,1727.4816,Holiday Campaign,Yes,Louisville,Credit Card,High-Value Customer,Lisa Garcia,No
3/9/2023 23:07,79819,74798,745.77,Summer Sale,No,New York,PayPal,Loyal Customer,Paul Rodriguez,No
9/20/2022 20:01,494974,29,1188.83,Email Promo,No,Baltimore,Credit Card,Regular Customer,Steven Wright,No
10/18/2021 8:31,436208130,2972397,1331.76,Summer Sale,No,Portland,Credit Card,High-Value Customer,Mark Walker,No
4/19/2022 3:19,497162,3390,167.89,Holiday Campaign,No,Columbus,PayPal,New Customer,Donna Brooks,No
9/2/2022 0:54,998,17,483.408,Email Promo,Yes,New York,Cash,New Customer,Michael Wilson,No
11/28/2021 8:01,227,58,1774.452,Summer Sale,Yes,Charlotte,PayPal,High-Value Customer,Paul Rodriguez,No
2/10/2023 3:25,1706291,799440,1360.872,Email Promo,Yes,Las Vegas,Credit Card,Loyal Customer,Betty Martinez,No
2/4/2020 5:25,679,989138,561.9,Holiday Campaign,No,Dallas,Cash,Loyal Customer,Nancy Moore,No
9/11/2023 16:25,3960,5685597,305.96,Summer Sale,No,Los Angeles,PayPal,New Customer,Dorothy King,No
8/16/2023 2:46,9295,816915,690.12,Referral,No,Detroit,PayPal,Loyal Customer,Betty Martinez,No
12/30/2021 16:14,163826,1323,1152.9216,Email Promo,No,San Antonio,Credit Card,Loyal Customer,Susan Harris,No
8/9/2022 2:41,828,43671597,405.77,Holiday Campaign,No,San Francisco,Cash,Regular Customer,Karen Lewis,No
4/17/2020 8:25,94,922,143.94,Referral,No,San Francisco,PayPal,Loyal Customer,William Taylor,No
12/27/2021 14:20,754,523,1311.024,Holiday Campaign,Yes,Columbus,PayPal,High-Value Customer,Donna Brooks,No
1/2/2021 6:31,75780,3043,260.5932,Summer Sale,Yes,San Jose,Credit Card,Loyal Customer,Jennifer Jones,No
8/20/2021 23:38,762168180,476857,857.44,Email Promo,Yes,Washington,PayPal,Loyal Customer,Charles Anderson,No
6/27/2022 5:20,522870,54134,1052.631,Referral,Yes,San Jose,Cash,New Customer,Daniel Scott,No
9/7/2020 4:50,884791,8318,874.21,Email Promo,No,Memphis,Cash,Regular Customer,Michael Wilson,No
5/27/2022 15:48,876169,266429791,1075.96,Referral,No,Columbus,PayPal,Loyal Customer,Margaret Young,No
5/7/2023 9:25,256589244,6908299,492.18,Holiday Campaign,No,Chicago,PayPal,Regular Customer,Elizabeth Davis,No
5/11/2020 22:37,834,902540873,998.63,Email Promo,No,Denver,PayPal,Regular Customer,Elizabeth Davis,No
3/24/2021 12:09,47995,3319,61.75,Referral,No,Denver,Cash,Loyal Customer,Susan Harris,Yes
10/27/2023 22:00,8190430,9949342,1504.665,Summer Sale,No,Chicago,Cash,Loyal Customer,John Smith,No
4/9/2022 11:31,8791,597529,1094.21,Holiday Campaign,Yes,Boston,PayPal,New Customer,William Taylor,No
1/13/2022 15:42,50,891834962,444.9,Referral,Yes,Memphis,PayPal,Loyal Customer,Dorothy King,No
7/19/2021 11:46,2520,474894620,905.45,Holiday Campaign,Yes,Charlotte,PayPal,Regular Customer,Jessica Jackson,No
12/29/2020 0:44,6840,899649754,1778.3172,Holiday Campaign,Yes,Louisville,PayPal,Loyal Customer,Mark Walker,No
7/30/2023 23:58,6131606,761841,372.825,Holiday Campaign,No,Milwaukee,PayPal,High-Value Customer,Brian Mitchell,No
5/5/2020 20:26,599156,606,1361.2,Holiday Campaign,No,San Diego,Credit Card,High-Value Customer,Patricia Miller,No
11/4/2021 11:12,432192232,56716218,442.488,Summer Sale,Yes,Nashville,PayPal,Regular Customer,Daniel Scott,No
12/28/2021 23:13,186632950,42,1396.548,Holiday Campaign,Yes,Los Angeles,PayPal,Loyal Customer,Steven Wright,No
10/15/2020 0:06,4807,76873539,528.28,Holiday Campaign,Yes,Los Angeles,Credit Card,New Customer,William Taylor,No
12/30/2022 22:59,544,530440,293.436,Summer Sale,Yes,Milwaukee,Cash,Loyal Customer,George Harris,No
1/30/2021 12:29,54728,98608305,1867.56,Referral,No,Washington,PayPal,High-Value Customer,Mark Walker,No
2/7/2021 21:07,412,1292081,1320.264,Email Promo,No,Dallas,PayPal,Regular Customer,Dorothy King,No
6/24/2022 13:05,61899465,57440147,571.383,Referral,No,Milwaukee,Cash,New Customer,William Taylor,No
1/2/2022 7:45,131866,10597183,1497.84,Holiday Campaign,Yes,Chicago,Credit Card,New Customer,David Hall,No
11/13/2022 2:22,21032,6165526,2337.9,Email Promo,No,Indianapolis,PayPal,High-Value Customer,Nancy Moore,No
10/16/2022 6:13,90381,4109275,1165.59,Email Promo,Yes,Oklahoma City,Cash,Regular Customer,Karen Lewis,No
2/11/2023 15:07,385279637,129,1070.892,Referral,Yes,San Jose,Credit Card,Regular Customer,Betty Martinez,No
5/29/2022 1:45,108542033,33,571.9,Holiday Campaign,Yes,Dallas,PayPal,High-Value Customer,Ashley Perez,No
3/8/2022 16:29,56557476,30599310,272.81,Holiday Campaign,No,Jacksonville,Cash,Regular Customer,Nancy Moore,No
12/16/2022 17:33,645,79608,1824.852,Holiday Campaign,Yes,Washington,PayPal,Regular Customer,Sandra Adams,No
12/26/2023 5:15,35727418,3123612,1938.276,Summer Sale,Yes,Boston,Cash,Loyal Customer,Jessica Jackson,No
3/27/2021 4:02,6864787,3904689,485.36,Summer Sale,Yes,Detroit,Cash,Loyal Customer,Elizabeth Davis,No
4/7/2022 22:24,6042,692,1146.07,Email Promo,Yes,Fort Worth,Credit Card,Regular Customer,James Brown,No
11/15/2021 8:08,88908822,678573373,1622.754,Summer Sale,No,Denver,Cash,Regular Customer,David Hall,No
6/24/2022 11:46,318389,3521438,1405.65,Summer Sale,No,Charlotte,Cash,New Customer,James Brown,No
4/21/2020 3:21,4416022,85437935,426.58,Holiday Campaign,No,Columbus,PayPal,Regular Customer,Mary Johnson,No
3/7/2020 9:29,414,270887,1534.56,Holiday Campaign,No,Philadelphia,Cash,High-Value Customer,Daniel Scott,No
